pair_index,trial,target_n,fgw_cost,feature_cost,structure_cost
2,9,59,0.07502379554087757,0.1435174822807313,0.0007556987025489371
2,10,59,0.060988148432509055,0.1204236884490919,0.0003070331622157415
2,11,59,0.05503563526490371,0.10744316921395777,0.0004507266366758398
2,12,59,0.06445098556076785,0.12246893497846903,0.0008599800683247793
2,13,59,0.05517725914145541,0.10460546266729555,0.0007797959345584458
2,14,59,0.06942839054374764,0.13454304847676885,0.0009681967953727554
2,15,59,0.07231831117578987,0.13686873246047465,0.0005175772091192052
2,16,59,0.06262295236720554,0.1232869757181508,0.00010445975829907171
2,17,59,0.07906326167461926,0.15071293445209336,0.0005787777325508293
2,18,59,0.08034990858736994,0.15401673251289444,0.0020815215063171018
2,19,59,0.0643919190082836,0.12313058256345288,0.0030949122276391332
2,20,59,0.07665903875771979,0.14895173584000548,0.001394008522704731
2,21,59,0.08757337541746696,0.16618747735175046,0.0011424091559386121
2,22,59,0.058203933040007955,0.11158445242602953,0.0007445184860515569
2,23,59,0.07560173033116337,0.14440383037268115,0.0005299511641150644
2,24,59,0.07052249457806153,0.13060480661816526,0.0013834701249906532
2,25,59,0.06462692016296757,0.12121690406890247,0.00033419483170305284
2,26,59,0.05858553110347032,0.11181048744563335,0.0005657575197806035
2,27,59,0.061342080849382224,0.11840803488078773,0.0003719148388053303
2,28,59,0.06120885687146051,0.11785870456468259,0.0006662288002785296
2,29,59,0.06884462512001804,0.13384021634267557,0.0003345419961333421
2,30,59,0.05538434368111124,0.10834064554359961,0.0002917652727659939
2,31,59,0.059274818688728276,0.11403164924201326,0.0008522560994672538
2,32,59,0.07741565846090125,0.149568201803555,0.0009033246528142398
2,33,59,0.07856485463587158,0.14969978423441882,0.0008438955055299967
2,34,59,0.05883108800498861,0.11337981261944374,0.0005168328598232102
2,35,59,0.056307935193786046,0.10947604108033551,0.00046819297454485056
2,36,59,0.058657259225130716,0.11216103634086715,0.0007937410391611213
2,37,59,0.04580070987996279,0.0899602404842943,0.0002939746962642647
2,38,59,0.07361468061195774,0.14386678825495616,0.0006654018646024389
2,39,59,0.0644516873571752,0.12418713342335272,0.00154733804347806
2,40,59,0.057871200002198094,0.11208849291680231,0.0004257261854580298
2,41,59,0.06437636303312855,0.12273739098997448,0.0006994843354335791
2,42,59,0.07282459231865143,0.14016165954329207,0.0009282508111081772
2,43,59,0.06666241357148843,0.1309621742721332,0.00030976186766707554
2,44,59,0.05903104144946694,0.11647709907364044,0.0006117431961315868
2,45,59,0.05930980806568549,0.11462045257626963,0.0012974511634829596
2,46,59,0.08441757864333693,0.16113746588007888,0.001228505120288846
2,47,59,0.07713554610508035,0.15196624948816792,0.00030186071030892755
2,48,59,0.062081229454925405,0.12170033057109793,0.00030439115107422517
2,49,59,0.05910389389520408,0.11676173879433493,0.00020646984829592364
2,50,59,0.07265766167915642,0.14112421539375347,0.0007240727917059013
2,51,59,0.05595543312168091,0.10994069283291452,0.00017457452496290487
2,52,59,0.07279869964543809,0.13934831423527114,0.0004810005542059585
2,53,59,0.05869171650769095,0.1150352540283891,0.0007145424199378422
2,54,59,0.06457550680114467,0.12322930513044544,0.000691346342745434
2,55,59,0.06087792032132541,0.11727006033820629,0.0009738876537661429
2,56,59,0.07482336325855979,0.14619791267787005,0.00033391931228969217
2,57,59,0.06537208998004035,0.12683590199735215,0.0005347409663743742
2,58,59,0.06426903881867407,0.12397549427666915,0.0011434781166133024
2,59,59,0.0689052648872562,0.1317909034379459,0.0003994869377782682
2,60,59,0.04675454465079458,0.09251240865658912,8.513801207953748e-05
2,61,59,0.07262269551399918,0.1389951988549557,0.0007498176190254553
2,62,59,0.0626551774887464,0.12280465702889337,0.000577528783576744
2,63,59,0.07016075870859262,0.13469533997319522,0.0008199691095334884
2,64,59,0.06384890659003736,0.12209666933296098,0.0005341055207935712
2,65,59,0.06025809025542153,0.11821660114041838,0.00025924141623830143
2,66,59,0.06641264988223829,0.12936386647870995,0.00043265405763787855
2,67,59,0.05102865910243403,0.1006868733692978,0.00019336172585122536
2,68,59,0.05878292351346432,0.11480896426206934,0.00043292397567863114
2,69,59,0.06897277041518346,0.12879810582025586,0.0009038352944089051
2,70,59,0.06843371137773574,0.13144490602663017,0.0003581348987524699
2,71,59,0.07196590557607527,0.13969410822048034,0.00046292567320040627
2,72,59,0.06315229413743867,0.12222088492017688,0.0006311395808609497
2,73,59,0.06032125995845037,0.11865685833460202,0.0004453799258384171
2,74,59,0.06363661524335863,0.12275141507892294,0.0004194089240862022
2,75,59,0.05649367975313668,0.11008706379492411,0.000933813986432715
2,76,59,0.06709754177965399,0.12998441792393142,0.0010712925496667333
2,77,59,0.06653592941276673,0.12902889381778448,0.00048425871962209867
2,78,59,0.059014449650407474,0.11399730010810552,0.0005642177811211276
2,79,59,0.06996741082858224,0.13393878078056604,0.0004922528591429487
2,80,59,0.07480693276672613,0.14331692626415682,0.0017651081086784072
2,81,59,0.0779683870145122,0.1509860812102335,0.001644262924228898
2,82,59,0.07904166593340459,0.15059589393815762,0.0009067087915986241
2,83,59,0.06502573985267106,0.122948029662593,0.0012173979065709958
2,84,59,0.06937498093815651,0.13163245474382992,0.0009918649510448829
2,85,59,0.08113794983521949,0.1545093833642492,0.000824133820338932
2,86,59,0.05996064733315092,0.11390996811501058,0.0009923711886417005
2,87,59,0.07954447676148702,0.14930136019395582,0.002108678601241952
2,88,59,0.07126288178172792,0.13637192898382583,0.0010620561279704285
2,89,59,0.05903812075387384,0.11513036191463479,0.00039489481829172986
2,90,59,0.07736489627789349,0.14814082951111318,0.0010222708048168488
2,91,59,0.06860266607918461,0.13177218028044307,0.0008392443923137835
2,92,59,0.057726766551549416,0.11365086748185813,0.0002480057481575223
2,93,59,0.058259751609127775,0.11256063854542836,0.0005856984908108392
2,94,59,0.07276176427513553,0.1390856021162818,0.0006261057421447222
2,95,59,0.06982887500065671,0.13401200215695278,0.0006331406394206919
2,96,59,0.05531287618154664,0.1079634975578826,0.00013585545948326412
2,97,59,0.055124678291828405,0.10723306210869457,0.0012173020311632822
2,98,59,0.05998838362946158,0.11622490171911361,0.0004889973651723531
2,99,59,0.060676377135543705,0.11616867341227459,0.0007631021431773507
2,100,59,0.06675302714844954,0.13052122365620186,0.0007669822129710536
2,101,59,0.06481297121616958,0.1236241900062158,0.0010961141685844802
2,102,59,0.06327556771582005,0.12276701184652627,0.0008793014822644067
2,103,59,0.06914080030433052,0.13312551747944404,0.0006115985112680519
2,104,59,0.06474118875827853,0.1257355833457689,0.0005378806670194753
2,105,59,0.06456665012751993,0.12729032527087106,0.0003967234589900067
2,106,59,0.05657638170314365,0.11057684742293122,0.0007541664593872769
2,107,59,0.0776334685863731,0.14687127146427925,0.0006185362857417672
2,108,59,0.0461088965910722,0.09008591057637996,0.00016677959344501273
2,109,59,0.06086483749719422,0.11750991076736134,0.00031426102218801394
2,110,59,0.06974370462832749,0.13333651794720514,0.0018576940947008043
2,111,59,0.07044485609600827,0.13715233178967146,0.00025270630786225593
2,112,59,0.062422600173428794,0.1210462675256245,0.0006672929302216944
2,113,59,0.07359459443690432,0.1411856925588544,0.0007832461882452302
2,114,59,0.062431478182775196,0.12209597575967603,0.0006580400636171568
2,115,59,0.06062622825682181,0.11680544147552079,0.0006169796969864964
2,116,59,0.07441677742323033,0.14404500725410763,0.00047720912442496055
2,117,59,0.05766244816517366,0.1117803237195743,0.0006629752918496591
2,118,59,0.06629413163604873,0.1270482278350047,0.0006764380274227621
2,119,59,0.07823664112113597,0.15098612298399725,0.0006353817788955329
2,120,59,0.06322231036720048,0.12456324950365705,0.0005520643261996206
2,121,59,0.06323893361181986,0.12338315187874496,0.0010147251347724815
2,122,59,0.0658982222173707,0.12753312129337915,0.0003978278216045635
2,123,59,0.05832535717666984,0.11373720991156877,0.0009556326749883903
2,124,59,0.05758494168185496,0.10988268059189044,0.0011596798246597392
2,125,59,0.05686453665487122,0.1090517153300472,0.0010780842394178367
2,126,59,0.07519087174745857,0.14346983763626076,0.0005174551264293814
2,127,59,0.05548812619557963,0.10726742618164781,0.00039014253471608164
2,128,59,0.08061183124601178,0.1574328768808964,0.0004634447898470484
2,129,59,0.06063437452112051,0.11674870294282,0.00029258165659552294
2,130,59,0.058910259626239636,0.1147133731488455,0.0009627331658994208
2,131,59,0.057143424468279434,0.10993046439805279,0.0006850610971723761
2,132,59,0.046299080496365545,0.09145498467704004,0.00016794597094829013
2,133,59,0.06971610390809622,0.13555565261739805,0.0004474435800341925
2,134,59,0.05940886565680636,0.11310056220676948,0.0003956672289481923
2,135,59,0.06279869816444317,0.12122827956484544,0.0006941519921923756
2,136,59,0.05542780901044714,0.10874857123372925,0.0002162248389582639
2,137,59,0.058547593418660754,0.11198839949349233,0.0004040824095477026
2,138,59,0.05755111954879846,0.11301331786533542,0.000229475115955937
2,139,59,0.05639204948595327,0.10725122114359331,0.00032953638643949115
2,140,59,0.06483641086975131,0.12386770941695932,0.001219541373722308
2,141,59,0.07531538105560452,0.14733269060567283,0.00027493815327912785
2,142,59,0.07270316350361287,0.14103286680528682,0.0010409471970780487
2,143,59,0.05779156792095593,0.11067999525595529,0.0005426621307581473
2,144,59,0.06323166715602058,0.12339675019858255,0.0003452485950251829
2,145,59,0.06378343050112775,0.12252096099368605,0.0003679796849527166
2,146,59,0.05633921453324193,0.10868580576221828,0.0006503748502655083
2,147,59,0.06238149660484025,0.12214483762696647,0.00026413064345418285
2,148,59,0.06572575452036011,0.1298291480137131,0.00016341870682233168
2,149,59,0.058757680199601654,0.11381801363017607,0.0003725312518264864
2,150,59,0.07845192251899209,0.14704681782651766,0.0014985950077614314
2,151,59,0.06143959117163026,0.11936028224684433,0.000416633536218822
2,152,59,0.066817155394328,0.13002781196165902,0.0006154213016119974
2,153,59,0.06257416430011516,0.11998819297148018,0.000578875594940122
2,154,59,0.06251343557985792,0.12287811934947976,0.000304495697398047
2,155,59,0.06675697613556276,0.12514261844552177,0.0008206181941490687
2,156,59,0.06325577128042113,0.12315719370114608,0.0010970537386876737
2,157,59,0.06546342283634214,0.1278957416698085,0.000694371958628958
2,158,59,0.06426942965065433,0.12286410314046738,0.0007373477757208305
2,159,59,0.05246170092921061,0.10106894676968209,0.0005080137397862894
2,160,59,0.05002889844574686,0.09748249195389834,0.00015762830814597495
2,161,59,0.06034645960878088,0.11678799587791255,0.0004102296955329299
2,162,59,0.04631958727271493,0.09041822281176767,0.00022907757634015703
2,163,59,0.059391784590389095,0.11442543328818636,0.000862463770223371
2,164,59,0.06023628173155514,0.11563656535946724,0.0008576585296186605
2,165,59,0.07970647091600623,0.15162433034787753,0.001284299111597861
2,166,59,0.05462716175907334,0.1060937329242796,0.0004376437767881664
2,167,59,0.0626676960871107,0.12044046101302423,0.0004377936313786876
2,168,59,0.05808397856901466,0.11202944363072774,0.00032588161533864455
2,169,59,0.07504546106163178,0.14514896821672646,0.0007435435499088479
2,170,59,0.05408315230424543,0.10587047711014755,0.0002579946281665599
2,171,59,0.06418046952047982,0.12600898860117146,0.00033463479152648844
2,172,59,0.0486159853661223,0.09456856473017554,0.0003578331880149106
2,173,59,0.077446354482806,0.14575605006036121,0.0005113366686235628
2,174,59,0.05954406122153903,0.11504321065494577,0.0008221137154313838
2,175,59,0.047474744282479026,0.09375448214300615,0.0001356197352942085
2,176,59,0.06060421183518011,0.11598519579333783,0.000823546551753398
2,177,59,0.0659224246807014,0.12997552767648546,0.0003191505995099592
2,178,59,0.07478492287434524,0.14489466057995626,0.0006929536210548134
2,179,59,0.06261691779428892,0.12186838547557094,0.000550125994184341
2,180,59,0.07317488402981735,0.13856619270676285,0.0012408408198996913
2,181,59,0.054376962712468994,0.10584956754819828,0.0003834255064267461
2,182,59,0.06244048372597407,0.1227879902568915,0.00042679861411430226
2,183,59,0.06319021417745012,0.1210528912811967,0.0007227372172996086
2,184,59,0.06002349326341101,0.11470394283533104,0.0005406753731615502
2,185,59,0.06018114231646689,0.11546370640902205,0.00022088612384999927
2,186,59,0.061790590936533295,0.12076037533707545,0.0002960178506403257
2,187,59,0.06599282904949783,0.12596693041466062,0.0006749544815008347
2,188,59,0.05280558727652107,0.10367698035502845,0.0002868550568734396
2,189,59,0.06466700086594745,0.12479791978405702,0.00027727095628224234
2,190,59,0.06004466325005604,0.11560359047883656,0.0007062289953255077
2,191,59,0.061670427730262344,0.12001053021620904,0.0011294141781211632
2,192,59,0.06063721862999399,0.11839399275890859,0.00031588976322966797
2,193,59,0.09281944886065267,0.1753152267660126,0.0014208488352284417
2,194,59,0.06517599680423007,0.1250063598155976,0.00036967890464636316
2,195,59,0.07641563939194623,0.14683757699647204,0.002060541215177125
2,196,59,0.06272273586492197,0.1207430163177394,0.0008784625645709335
2,197,59,0.05961809101848152,0.11724185917084508,0.0004302150228773752
2,198,59,0.06275329967563345,0.12295214735855498,0.0005160936148472525
2,199,59,0.06613388326113669,0.12702858115909474,0.0008131721027256831
